,大白菜,上海青,菜心,云南生菜,甜白菜,云南油麦菜,苋菜,菠菜,红薯尖,竹叶菜,黄白菜(2),外地茼蒿,小白菜,木耳菜,娃娃菜,黄心菜(1),东门口小白菜,南瓜尖,牛首油菜,快菜,奶白菜,蔡甸藜蒿,紫苏,茼蒿,本地上海青,萝卜叶,枝江红菜苔,牛首生菜,荠菜,四川红香椿,豌豆尖,白菜苔,随州泡泡青,丝瓜尖,本地黄心油菜,紫贝菜,田七,油菜苔,青菜苔,马齿苋,甘蓝叶,面条菜,薄荷叶,鲜粽子叶,黑油菜,冰草,芥菜,菊花油菜,大芥兰,奶白菜苗,芥兰,蒲公英,黄花菜,小青菜(1),双沟白菜,菜心(份),茼蒿(份),小青菜(2),云南油麦菜(份),菠菜(份),上海青(份),云南生菜(份),枝江红菜苔(份),洪山菜苔,襄甜红菜苔(袋),紫苏(份),马兰头,竹叶菜(份),鱼腥草,春菜,红薯尖(份),蔡甸藜蒿(份),红橡叶,绿牛油,红珊瑚(粗叶),保康高山大白菜,苋菜(份),槐花,奶白菜(份),黄心菜(2),小青菜(份),小白菜(份),鲜粽叶(袋)(2),芝麻苋菜,鲜粽叶,鲜粽叶(袋)(1),艾蒿,鱼腥草(份),外地茼蒿(份),本地小毛白菜,黄白菜(1),龙牙菜,冰草(盒),洪山菜薹珍品手提袋,洪山菜薹莲藕拼装礼盒,白蒿,大白菜秧,鲜粽叶(袋)(3),木耳菜(份)
蒲公英,0.03760359406870042,0.00808051812417858,0.06410773093001802,0.03538794828283087,0.040222869089285386,0.03870514242908133,0.034255611464560146,0.04618437308088029,0.048760402408486496,0.033124666783192085,0.028581485914151748,0.01865507621878104,0.03970603909134436,0.02795158803458663,0.006021205830104728,0.022441337484897156,0.00815548037465404,0.005336314668606612,0.03801227520647852,0.008847778332945784,0.02203579938016301,0.05469762213170181,0.01683867282476151,0.028448405063787884,0.019434301418773954,0.012869718442610414,0.010137838602306529,0.025624398211276576,0.008967051092526351,0.10368062265043768,0.014961609178505126,0.0029669918765727757,0.025828838905030033,0.04001394426336468,0.026720942364769948,0.017596692129634675,0.13084994637139033,0.010164378372503814,0.0047135555131379,0.0042329536107215465,0.0028097056115246747,0.07422554090152822,0.013023975669877574,0.007135265521278552,0.008280412834573949,0.00829996946583183,0.008454875776558452,0.004574108286838597,0.003782877798148457,0.005442398088498185,0.002809705611524677,1.0,0.005629511362979437,0.11128624705120503,0.003555496088718736,0.007385454645983705,0.08296573489939756,0.01798684501699704,0.006071576195247178,0.07289402890009608,0.005160318344715798,0.05632347967538773,0.018127229832318754,0.006101133278984182,0.0042868539872416,0.06891728209464563,0.04095796359720779,0.00020672921399713065,0.10975621913907213,0.012737727564133142,0.009528589225638026,0.005941716589744915,0.0028097056115246708,0.00280970561152468,0.0028097056115246755,0.0344980992371088,0.016788588716903172,0.13430831037634577,0.09557863059790306,0.03496405407239229,0.03385173964558945,0.017424297909181416,0.004796436845043081,0.002809705611524674,0.007610478740222118,0.003486540364072728,0.004833440232208556,0.015599497612310227,0.011403461548965996,0.013978104056640704,0.01640965176326701,0.017859263812388476,0.007093713623294219,0.0028097056115246764,0.004871007385044062,0.24952010386422493,0.0048740062322494985,0.0075135631608924565,0.013767642430391192
黄花菜,0.03133627159587391,0.0024746691596697202,0.02035847985528814,0.05560446679567255,0.02245277643095021,0.047258055202457815,0.05279289740187632,0.04764856841354109,0.007504977959845974,0.08258165347546383,0.04099676301853302,0.024265628000428602,0.03745122168030126,0.07191788149635203,0.04237607139926522,0.026762957826686657,0.03596503670840676,0.003478349132204579,0.0275951318247138,0.005767212767154217,0.02127216172592562,0.026424988376270178,0.013297367303943118,0.04224012058368963,0.01266778473028945,0.019288380392932413,0.026690493556938796,0.013889387284437688,0.005844957863826155,0.0165449920662658,0.008500770460434666,0.014572805628650222,0.016835911105411216,0.006164397983429923,0.017417407416578583,0.011469983050075256,0.015934325638662695,0.006625407024700302,0.003072418466095127,0.054382710997630354,0.0018314394263689593,0.008458897417159326,0.008489367153642968,0.0046509522348818,0.005397389132031184,0.005410136654542341,0.005511108629575744,0.0029815231256385363,0.0024657784489049684,0.0035474970731406543,0.0018314394263689627,0.005629511362979437,1.0,0.10755553021383803,0.0023175651180219513,0.025405114259279552,0.016180687084381095,0.011724294881640914,0.03366016641166381,0.08679510377087966,0.02417216011990372,0.05128350505024003,0.011815801367085202,0.003976877857534666,0.002794283278332807,0.00991519619263146,0.005898151756824559,0.011537902335442546,0.008425524081244425,0.006929578167429012,0.011437894908183668,0.0063680541530241825,0.0018314394263689601,0.0018314394263689627,0.0018314394263689632,0.02248676118183965,0.010943240161215551,0.108282025107092,0.04717848137323502,0.02279048270082909,0.022298678214434677,0.011357611999200308,0.0031264426807098298,0.0018314394263689627,0.004960708609903844,0.0022726179775555155,0.0031505624539295107,0.01616683805883479,0.007433073768367427,0.009111292930552954,0.010696239167890571,0.01164113412372186,0.008369635493250207,0.0018314394263689636,0.0031750497043222825,0.006414362743993873,0.0031770044311745034,0.000952089058134173,0.00897410855135318
小青菜(1),0.3509041364437437,0.14381542453895116,0.25390127577887794,0.13850170047643998,0.21628932915690804,0.24981591300398867,0.25756577096512556,0.07609521365041928,0.028998093219715342,0.1424215471498913,0.20478905911259576,0.07474675402840676,0.1747756485511653,0.20175746596858798,0.025625963250391782,0.17813700986550862,0.027042932857657846,0.04229978293542024,0.1599174484285357,0.07013437665999653,0.30578618817417424,0.08984583135788649,0.038415936065224913,0.02042940603034641,0.14838442628936296,0.08666407190445054,0.03500532617029949,0.06256062622520892,0.06874821735931794,0.12600374955672788,0.022644798649773836,0.05873632465066811,0.08012643345685459,0.002492229070158996,0.12339461041019037,0.0794677631208069,0.18279881418164995,0.08057077318917871,0.037363309220265276,0.06811927592987942,0.022271913269867074,0.09815822135749586,0.022036219055222017,0.05655966738848263,0.023535418167864315,0.06579201725879039,0.06325982653723278,0.036257941982814255,0.029986033371357124,0.04314068267861924,0.022271913269867095,0.11128624705120503,0.10755553021383803,1.0,0.04758046658420608,0.14857666051216317,0.06775295409215279,0.002423309569909767,0.1148708973362758,0.21897730938783141,0.14524818386581126,0.08658765121169677,0.010778168627685807,0.02960704407300664,0.08989155934720036,0.15023184027476566,0.08605578842836174,0.0877743126639688,0.1580310113337044,0.12087884836632817,0.10871245949433522,0.021771829834568678,0.043122905416192105,0.043122905416192125,0.0431229054161921,0.08597873784068644,0.108387812642494,0.16496694300367565,0.09353955635049684,0.08782578902872298,0.2392092928470347,0.1294691018216583,0.04145595041348889,0.03174243086452708,0.0969640012561544,0.04435196926100266,0.04003061776718774,0.0006986725062933894,0.09039271073563297,0.06859227059948456,0.06336931128290015,0.08891275999471358,0.10980222668458567,0.022271913269867074,0.005940035617119409,0.08442309447845643,0.024255949373122136,0.12736544196087504,0.16837117779701266
双沟白菜,0.020408999824010062,0.02487393077576693,0.012789389432294448,0.008877830217317159,0.018395904865663473,0.019811229736767064,0.031561097323404126,0.0010754325223876534,0.017696553306017975,0.030037339015234317,0.015879577801173904,0.006022311520409393,0.008601338890944438,0.023872286640024654,0.01903335416797694,0.0179966023393134,0.03321593713289344,0.0021968614924699503,0.023305451640392858,0.003642465769102406,0.0059532978852768715,0.010239949684665989,0.00839837321411921,0.023165857231339817,0.008000740411941794,0.012182187160289206,0.009573205845000859,0.010549088124289435,0.0036915681457228545,0.010449513427814935,0.0053689306538986705,0.009203916658745629,0.02969698830074524,0.0038933206642984427,0.01100051495632659,0.007244230847529363,0.0100638277164168,0.004184485516345794,0.0019404831316171102,0.009344560734003674,0.0011567035391387512,0.0053424844080366815,0.005361728534552587,0.002937456097643958,0.0034088919465424575,0.003416943047873792,0.0034807150947093997,0.0018830753022979548,0.00155734042716072,0.002240534063264991,0.0011567035391387482,0.003555496088718736,0.0023175651180219513,0.04758046658420608,1.0,0.016045404042761287,0.010219425085386181,0.007404849534329197,0.02114727545439092,0.02147573687719691,0.01526669283010633,0.02230915665348384,0.007462643351609512,0.0025117230885724874,0.0017648180501453484,0.006262255995007346,0.0037251644325592666,0.007287127422010045,0.005321406421394131,0.004376594429276495,0.00722396456585168,0.004021946164408023,0.0011567035391387471,0.0011567035391387489,0.0011567035391387504,0.014202225783885527,0.006911549703404297,0.003989548304618273,0.017113853000108807,0.014394050722712024,0.01408343603254747,0.0071732593535381636,0.0019746038343519544,0.001156703539138751,0.0031330925408153995,0.001435343817491466,0.0019898374405770583,0.010210678294947805,0.004694593012882894,0.005754525444390675,0.006755548407900767,0.007352326725429587,0.005286108214639598,0.0011567035391387495,0.002005303138642349,0.004051193820812023,0.0020065377082576254,0.003093194199455904,0.0056678823074950676
菜心(份),0.22342450753978602,0.325774299296951,0.27767213302580346,0.3191132461733456,0.06720937813976213,0.28189801554756183,0.22445479083843517,0.06695435454682434,0.22130625549802635,0.2502622211384538,0.0806193879032037,0.09996383016499194,0.23683435525607965,0.10791780713574968,0.22250171997078613,0.17566661387878438,0.12432611261509757,0.024081962916168657,0.11373859468572646,0.03992865543667731,0.20181620905757067,0.0906379468046943,0.024973184016994047,0.12009558863819364,0.0839494835228979,0.02457077446732482,0.06692627893240928,0.06283676758921122,0.04046691495687133,0.029662557283439757,0.2651846258504002,0.022148555901857235,0.24140504003085847,0.01700004989601567,0.48546794015615385,0.07417748952498203,0.11031952933408444,0.045870267822204325,0.021271547148161044,0.08047307157810511,0.012679766944807222,0.031235008990284318,0.032786605905148404,0.032200349932758714,0.49936089246253396,0.0374564787300456,0.03640899556115053,0.02064224337935252,0.017071542536151833,0.024560700985885215,0.01267976694480725,0.007385454645983705,0.025405114259279552,0.14857666051216317,0.016045404042761287,1.0,0.1548667353472591,0.12345217255868775,0.5861155982709313,0.4517756402985889,0.799189737476259,0.6002812140137771,0.11879119272663347,0.037669758133483645,0.01129248754374121,0.023803170975183873,0.027563304685702016,0.34918794114048346,0.03459439104859579,0.009228152127195048,0.38651856103152965,0.11436846943643995,0.01267976694480725,0.01267976694480725,0.012679766944807257,0.5760110410816582,0.36637519549082664,0.03499995753464249,0.4232559555707986,0.5875758809730136,0.7143217627063954,0.38197152504320553,0.021645577782659634,0.012679766944807241,0.03434491370505611,0.015734217520431255,0.021812568346903184,0.36896731342948047,0.21329325950684772,0.38499422058375826,0.4190777783214704,0.422860191781014,0.022776725308628013,0.007609095409645652,0.028824072840230676,0.043141738284682554,0.010165507952391392,0.03390754868212239,0.06213124132320382
茼蒿(份),0.14383693011498666,0.04708691043560086,0.12655353113867246,0.05709471161327208,0.12843582169522685,0.05634053530174849,0.16545282632030325,0.11871072975394882,0.1627918092353459,0.19434519481274323,0.1306527676363583,0.027760049683681568,0.1721096526010531,0.1666706135276035,0.13205838987353843,0.1207005440792987,0.10084922814229645,0.015337963149756956,0.12447211796931776,0.02543082753839463,0.052871478955770074,0.021491606347298818,0.01135194147300387,0.007933265108620005,0.04308826482950767,0.11982659704247661,0.10702813346927398,0.0352667776593403,0.025773648624635735,0.02907463342927827,0.021592030474186102,0.22974866264628221,0.0742388340884332,0.030545224460928864,0.07680297260742994,0.05057749255862907,0.07026324562972616,0.0292150801816111,0.013547990561756021,0.06524149505104698,0.008075828321136758,0.013740868462945158,0.03743431024843847,0.020508618105475787,0.023800070799541564,0.020391358779813615,0.0243015228954793,0.013147182785015076,0.010872979550732693,0.01564287462633627,0.00807582832113673,0.08296573489939756,0.016180687084381095,0.06775295409215279,0.010219425085386181,0.1548667353472591,1.0,0.48914713663795933,0.054510447431584785,0.09628558996837673,0.0989791340856075,0.09363076083610514,0.5819791560306533,0.040037622802437375,0.026360219059805734,0.09492870783962912,0.24830133770482066,0.04126282009683877,0.0381573186826432,0.030556338807778863,0.0504359982119804,0.028080269180120132,0.008075828321136751,0.008075828321136744,0.008075828321136763,0.09915655423176079,0.04825479213045037,0.027854075047586278,0.11948484124545522,0.10049583021844025,0.09832719251057963,0.050081986509089245,0.013786213172960539,0.008075828321136732,0.02187450510672666,0.010021228309283906,0.01389257057952414,0.07128852135591537,0.03277652909913217,0.04017672461961558,0.04716562828013536,0.05133219220517352,0.03690634720471737,0.008075828321136753,0.014000548395979036,0.02828446934370746,0.014009167866678406,0.021595944400188662,0.03957180289585672
小青菜(2),0.10398369910390888,0.06010657529727287,0.0449546852490471,0.04059603989718808,0.0930627629758834,0.04374891809001588,0.15966395460921504,0.22301989724571944,0.1252836667299725,0.14403105973658822,0.10157483133796293,0.011171987424358407,0.12445099956217286,0.1207671473350399,0.09565303410420017,0.08327071887055594,0.03240047263279906,0.011113669148516931,0.219977629025558,0.018426814608639132,0.039136586458363945,0.0706970893191134,0.022264416709393105,0.06808642703617188,0.04047482382765926,0.030761581443090595,0.1657098183404207,0.14098425252474306,0.018675217873950194,0.05286288434559032,0.02716080152220912,0.09269248919258567,0.05379239941931666,0.01969586061770749,0.055650337587041965,0.03664772911304626,0.05091174477375945,0.021168830053615247,0.009816680563153648,0.047273055990060014,0.005851629918849999,0.02702701301176452,0.027124366830329295,0.014860251918205518,0.017245191554758354,0.004838776209934903,0.017608536585233953,0.009526260969667901,0.007878405770413396,0.011334603651827565,0.00585162991885,0.01798684501699704,0.011724294881640914,0.002423309569909767,0.007404849534329197,0.12345217255868775,0.48914713663795933,1.0,0.000840368975117084,0.04142217703818862,0.05780406853841531,0.051479848484130175,0.760491755852544,0.14335184171432444,0.05068279504755323,0.03168003148599961,0.01884517761779311,0.036864737940419945,0.026920381906132686,0.022140686907636955,0.036545204329299995,0.020346562201389588,0.005851629918850017,0.0058516299188499975,0.005851629918850001,0.07184742373411077,0.03496473353939316,0.02018266516188228,0.0865770103174423,0.07281784399586137,0.07124648007010166,0.03628869250291068,0.009989293266598887,0.0058516299188500044,0.015849954141241747,0.007261238979629295,0.010066358325140317,0.05165464492912026,0.023749405099481136,0.029111481135652408,0.034175540961295374,0.03719457370357666,0.026741812345534303,0.00585162991885,0.01014459750955756,0.020494522724962647,0.010150843054983162,0.015648113029745194,0.028673163489889086
云南油麦菜(份),0.28165031986599925,0.3178652262414299,0.33812582112460027,0.46449117931373185,0.08587410776495996,0.4337031159566879,0.13529351273917842,0.2397724716899834,0.24262560694735671,0.15689400601976566,0.1000731821277349,0.13967471947534627,0.3183426790876512,0.037062720222908345,0.15285306645285582,0.23300729080369484,0.27049124612739983,0.03173917602283099,0.21245120452104507,0.05262455671372217,0.2093323797629553,0.04780945885990691,0.02815383435087444,0.024471748176679124,0.11559076852045586,0.12861679652446353,0.008478267534145052,0.09206386263907017,0.046631735946579926,0.0063751856956916885,0.03933585220202129,0.09645324609159017,0.013041867377314055,0.030002630274204547,0.2982110263681641,0.09136105426525153,0.13784530837682507,0.0604553918503821,0.028035147365837926,0.014459594896450463,0.016711484707067136,0.06239777579582379,0.037595160689797784,0.042438923192029604,0.15107419463420435,0.04841495600202484,0.04826767609454539,0.027205747239296175,0.022499689723065753,0.0323701358792372,0.016711484707067188,0.006071576195247178,0.03366016641166381,0.1148708973362758,0.02114727545439092,0.5861155982709313,0.054510447431584785,0.000840368975117084,1.0,0.6757472519240401,0.6477208278604589,0.8404652506454245,0.004653195779299601,0.021557977877336976,0.017724031894238067,0.04232788432043728,0.023051331017188495,0.3996376738796735,0.009135490789806508,0.012247479299984152,0.43855979694789354,0.13594326107367893,0.016711484707067188,0.016711484707067195,0.016711484707067185,0.4308186484375508,0.45963553651996597,0.016635283839482477,0.6476950781318704,0.5211014852693926,0.6210676830972094,0.4638511267186706,0.028528106523179407,0.016711484707067195,0.045265382451105576,0.02073714261586162,0.04384318928678414,0.35717514430934727,0.2490252063956379,0.3055765258996532,0.2977015995450669,0.28702342061771396,0.10874678268860066,0.006370686925512837,0.05468854517432364,0.10435008204892686,0.03296495668533725,0.08843337370791665,0.16808631358223422
菠菜(份),0.2772694602569362,0.26423774166552877,0.3191284755918389,0.4700905503090538,0.1476749205365195,0.40423010773304746,0.08716956484717374,0.3368674089482038,0.23666734391314556,0.11011836789138896,0.1607520711499731,0.10681844257756866,0.3312649332272945,0.0076383601920340174,0.1893055898531069,0.22027323207838745,0.22155843587041,0.03223215181716599,0.19112953917894965,0.05344192615736534,0.20103856562766723,0.006476270887537389,0.04280851667223991,0.025792513007130025,0.11438621344182484,0.07828061404150263,0.0007480804799743614,0.08037658440994776,0.046614918661897785,0.057574009555070166,0.11296943327986696,0.05617217039220411,0.049526610333367714,0.009232290452222085,0.2065718717069368,0.09048754681660816,0.13361223947350087,0.061394390543915815,0.028470591847195293,0.043229937325305806,0.0169710490209629,0.07257908907279279,0.06786003841084126,0.04309808844119245,0.26860098208234007,0.04844820476753002,0.04453340877625879,0.02762830940178334,0.022849156968388677,0.03287291179995801,0.01697104902096295,0.07289402890009608,0.08679510377087966,0.21897730938783141,0.02147573687719691,0.4517756402985889,0.09628558996837673,0.04142217703818862,0.6757472519240401,1.0,0.467694197255964,0.7396664169711394,0.0810645961830039,0.052736036962219485,0.00888282401285082,0.01877027011745004,0.03308651117618409,0.13318356503091755,0.03546538932359616,0.03645546895015555,0.18761549067789673,0.07108983199263802,0.018191294740540286,0.018191294740540216,0.018191294740540265,0.27159930220251194,0.20519932681743772,0.002541347808127273,0.6942733147009217,0.40915908015163477,0.42050997149650854,0.202711076690097,0.028971207691401973,0.01697104902096295,0.045968448524832915,0.02105923381778627,0.033790241916423255,0.2788498423417534,0.10950856830038139,0.3942305507429756,0.23860802009644846,0.2396936372184909,0.17687026300103934,0.002320072453669959,0.02137730186228817,0.13172069085420507,0.041950292721167785,0.11004678468147636,0.20612937689439104
上海青(份),0.21098918017369345,0.3250013053770538,0.26731139996709147,0.3100347824245691,0.016559419993245974,0.26104693710802374,0.20926402385120943,0.11394735197959177,0.21038268107300584,0.23094428840340864,0.019359378652002025,0.08130246691938144,0.22315203924487959,0.052955417715116845,0.11796069181841996,0.17771340859274157,0.12201974777115927,0.022913223600188555,0.12659582563300664,0.037990848721937524,0.23585654499968017,0.08483716463364524,0.019096511915104745,0.05920261921758818,0.08015442347445736,0.02534060401513317,0.04229229596303359,0.07770583114667405,0.02869865609204178,0.026820343868537672,0.213300868027971,0.0521367036419781,0.16867765831227496,0.0180179053317377,0.37578340188873494,0.06937281547572478,0.1049655317508311,0.04364410438091975,0.020239202170705385,0.07321513615539157,0.012064395922210402,0.00917542734721789,0.033359175317149145,0.030637611252122998,0.4743389989218843,0.03563865102711429,0.036303792263188764,0.019640439602332273,0.016243031047454556,0.023368727683286905,0.012064395922210435,0.005160318344715798,0.02417216011990372,0.14524818386581126,0.01526669283010633,0.799189737476259,0.0989791340856075,0.05780406853841531,0.6477208278604589,0.467694197255964,1.0,0.6451201726020378,0.059467309988528484,0.016784996654358907,0.011201124955455779,0.051167127812959255,0.04566486203214501,0.4664551923240121,0.04729903232499114,0.055153037136186724,0.5268275503589741,0.16844275678525347,0.0034581981796564134,0.0034581981796564173,0.0034581981796564048,0.5359459945998925,0.47287282317073503,0.03833616865901919,0.4959427836590288,0.6078242248495674,0.7173319953599355,0.536367705882085,0.020595080451534135,0.01206439592221045,0.03267809563500205,0.01497060872797836,0.020753966674843808,0.33445384547069584,0.25027047671058,0.30867454411377265,0.33786836803380055,0.3272799891542261,0.03885947448403916,0.009451098434174621,0.056171475872287865,0.033796762483982834,0.02092815014925013,0.032261956693161335,0.05911590471057583
云南生菜(份),0.2926540626749109,0.3546891025655007,0.353209998087262,0.5479682107460215,0.10986395625236353,0.446404127180998,0.16083130649258134,0.27729812386274105,0.25824913539371885,0.1637505998973376,0.12599657193292169,0.12646559093939966,0.32923061091915967,0.0076179789032316,0.21053006619027234,0.2370929007021458,0.3108941820188235,0.0334830012250498,0.24253621675507164,0.05551587399892724,0.24848029380619654,0.037630208667851384,0.0011875109014248693,0.02970351761908608,0.12194159801725225,0.13340321974512223,0.01645370865458843,0.11747632760109604,0.04717206822707198,0.01173861369180332,0.055583999163575065,0.1046755949812315,0.026227444989022332,0.03371009649036676,0.39658554977847643,0.09831980986771444,0.13277978255903786,0.06377695369064129,0.029575464495976967,0.025995325172504042,0.01762965309863832,0.06187826636831066,0.06689706200604968,0.0447706177440259,0.18981075039233444,0.05130373826144832,0.04935667959717022,0.02870049516995924,0.023735875752374187,0.034148627504377485,0.017629653098638336,0.05632347967538773,0.05128350505024003,0.08658765121169677,0.02230915665348384,0.6002812140137771,0.09363076083610514,0.051479848484130175,0.8404652506454245,0.7396664169711394,0.6451201726020378,1.0,0.04810261918417963,0.04318518763860083,0.020579401034014445,0.05951311480386729,0.028327106589494336,0.3136300207527086,0.032329810438156525,0.03323767222699147,0.37780637813044426,0.11733487638350441,0.01762965309863834,0.017629653098638357,0.017629653098638346,0.5007168975134859,0.34484724819392654,0.01650454434607566,0.7072553608580752,0.5450164938705414,0.6761628946344312,0.39371624496296503,0.030095507992294965,0.017629653098638336,0.04775236934230676,0.02187649014931779,0.03770495518290592,0.4541780468395132,0.22823138520842975,0.3317122472891864,0.30646618462817093,0.2914177772569284,0.11268340005170077,0.016060521671010842,0.056656978629131625,0.10972320855545804,0.03798423977148605,0.09545518528838712,0.17236628766591502
枝江红菜苔(份),0.10493860285129496,0.030463463834209708,0.0452823734938806,0.04312628543395257,0.09378910485414786,0.03662804206130463,0.16091010949408674,0.19161177580030334,0.12626148826566136,0.14486969357313215,0.09593792113446929,0.00380501258687223,0.12537536361987314,0.12170971806712447,0.09643432394311756,0.0867914341034171,0.0208247809679746,0.011200409785326049,0.21388886724169517,0.018570633325226554,0.04456335460496036,0.053774201477824676,0.023545078308293516,0.04496349358008937,0.04079072417943616,0.0013065876442658756,0.16613992667645436,0.07507332219457985,0.01882097534335906,0.053275471780975206,0.02737278778784273,0.09501093207924273,0.054212241590139564,0.019849584061302293,0.05608468070599165,0.036933759524640605,0.05130910383706475,0.021334049818106805,0.009893298385046732,0.04764201559518193,0.005897301073780874,0.02723795507674414,0.027336068728277325,0.014976234110702313,0.017379787868303857,0.005557861620249818,0.017745968756038122,0.009600612107161418,0.007939895628032344,0.011423068651603956,0.005897301073780876,0.018127229832318754,0.011815801367085202,0.010778168627685807,0.007462643351609512,0.11879119272663347,0.5819791560306533,0.760491755852544,0.004653195779299601,0.0810645961830039,0.059467309988528484,0.04810261918417963,1.0,0.07141729377537882,0.06547358928981242,0.03192728971084934,0.018992261599285104,0.037152462075628626,0.027130491730213056,0.02231349187925297,0.03683043454926426,0.02050536428004062,0.005897301073780884,0.005897301073780871,0.005897301073780868,0.07240818285016036,0.035237628405394496,0.02034018804701157,0.08725273180128423,0.07338617710663328,0.07180254890471448,0.03657192068386589,0.010067258306554524,0.005897301073780867,0.015973660821477897,0.007317911936570804,0.010144924847123557,0.05205780222446749,0.023934765892090464,0.029338692183454702,0.03444227628935527,0.03748487216088878,0.02695052845911335,0.005897301073780868,0.01022377467745702,0.020654479614852582,0.01023006896849312,0.015770244368272783,0.02889695352963278
洪山菜苔,0.03526233058064891,0.03386166489585383,0.026254247396149667,0.050633476154869086,0.03156686565597439,0.02211377859568239,0.054157973007494004,0.014026523663279203,0.042496188057276785,0.05098140108069543,0.043380077042612285,0.025928100934272502,0.04238972944509631,0.04096418582122261,0.03266071108709441,0.030582000371948605,0.001415559195097286,0.003769753763351031,0.0029851942239767664,0.006250370853154192,0.03948391508884486,0.028638786847372952,0.014411376929529084,0.04974764246785427,0.013729050001965342,0.003863916449993272,0.02263558820287502,0.04667982464204278,0.006334629177900177,0.017931076995392915,0.009212937004485292,0.007502249075651054,0.027696212234695084,0.00668083093835382,0.08487598689442485,0.012430900443046919,0.017269250946278045,0.007180461798343531,0.003329815563341823,0.016035008631457633,0.0019848713879759487,0.009167555975591806,0.009200578366217897,0.005040593690921171,0.06108324477377786,0.00586338008018708,0.005972811154644495,0.0032313053107093804,0.0026723532440396354,0.003844694690976234,0.001984871387975954,0.006101133278984182,0.003976877857534666,0.02960704407300664,0.0025117230885724874,0.037669758133483645,0.040037622802437375,0.14335184171432444,0.021557977877336976,0.052736036962219485,0.016784996654358907,0.04318518763860083,0.07141729377537882,1.0,0.0002068161354234549,0.010745858664810398,0.006392279480010853,0.012504509782387483,0.009131386731539806,0.0075101153973419705,0.012396124062339529,0.006901548750907313,0.0019848713879759526,0.001984871387975954,0.0019848713879759556,0.008822555791630427,0.011860028770271891,0.0068459549165734105,0.027421252833460735,0.049700847695625626,0.00896857678921783,0.01230911531572731,0.003388365748678379,0.0019848713879759504,0.005376300434574378,0.002463010424752623,0.003414506197037699,0.01186970980668126,0.008055792201000047,0.029452080296975353,0.06344472874258529,0.08466078417510972,0.00907081598176403,0.001984871387975953,0.00344104490859704,0.006951736923068407,0.003443163396025246,0.005307835980621776,0.009725929801285583
襄甜红菜苔(袋),0.024882047533479994,0.05688976238133346,0.025914726317247137,0.02250406535286624,0.022179902931831103,0.07884578006282099,0.038053147163301,0.025894336829332464,0.029859199084114666,0.03148944631509609,0.01294785740320695,0.03320983686030666,0.029784397812738717,0.028782764658937584,0.0226755317769891,0.021698464734604406,0.02429416906696238,0.0026487511766061676,0.03588182703379623,0.004391713143831536,0.021077456160448253,0.0119420675317164,0.010125900521596108,0.0035195979418396954,0.00964647550721322,0.0005875016353460244,0.021226321712424286,0.012719012863172502,0.004450915773716658,0.012598955865791944,0.006473308142263564,0.0008782550639091069,0.012820489736586919,0.0046941683514472475,0.013263297223660675,0.008734353552452053,0.0121339354330666,0.005045225187342556,0.0023396363383275717,0.011266716779323078,0.0013946349693778858,0.006441421960506575,0.006464624562457822,0.0035416844992424146,0.004110093688326191,0.0023053385158809322,0.004196690703598587,0.002270419841986435,0.0018776820036025708,0.002701407101285649,0.0013946349693778816,0.0042868539872416,0.002794283278332807,0.08989155934720036,0.0017648180501453484,0.01129248754374121,0.026360219059805734,0.05068279504755323,0.017724031894238067,0.00888282401285082,0.011201124955455779,0.020579401034014445,0.06547358928981242,0.0002068161354234549,1.0,0.00755038858473306,0.004491422744498662,0.008786073860044288,0.0064160082773448346,0.005276850490487942,0.008709918540220681,0.004849251840290116,0.0013946349693778814,0.0013946349693778855,0.0013946349693778818,0.017123593082419883,0.008333240612489138,0.004810189810420794,0.02063413575488449,0.017354875998598595,0.01698036853471679,0.008648783374787684,0.0023807755962304087,0.0013946349693778792,0.0037775629380122655,0.0017305909537066123,0.0023991427224925813,0.012310992859764884,0.005660260698811767,0.006938218951847917,0.008145150186017846,0.008864684519950854,0.0063734493053779285,0.0013946349693778827,0.002417789681387303,0.004884515676712483,0.0024192781993172085,0.003729457593645834,0.006833753508039215
