,西峡香菇(1),金针菇(1),杏鲍菇(1),海鲜菇(1),姬菇(1),金针菇(袋)(1),平菇,蟹味菇(2),白玉菇(2),海鲜菇(袋)(1),姬菇(包),杏鲍菇(袋),鲜木耳(1),白玉菇(袋),虫草花,双孢菇,西峡花菇(1),黑皮鸡枞菌,鸡枞菌,银耳(朵),绣球菌,虫草花(袋),猴头菇,秀珍菇,金针菇(袋)(3),蟹味菇(袋),牛排菇,海鲜菇(袋)(4),虫草花(盒)(2),活体银耳,白玉菇(1),杏鲍菇(250克),金针菇(袋)(2),蟹味菇(1),海鲜菇(包),黑牛肝菌(盒),赤松茸(盒),猪肚菇(盒),牛排菇(盒),黑皮鸡枞菌(盒),杏鲍菇(份),海鲜菇(袋)(3),蟹味菇(盒),白玉菇(盒),金针菇(盒),虫草花(份),姬菇(份),双孢菇(份),海鲜菇(份),姬菇(2),海鲜菇(2),鲜木耳(2),西峡香菇(2),西峡花菇(2),金针菇(2),杏鲍菇(2),绣球菌(袋),双孢菇(盒),鲜木耳(份),和丰阳光海鲜菇(包),金针菇(份),黑牛肝菌,西峡香菇(份) ,茶树菇(袋),海鲜菇(袋)(2),菌蔬四宝(份),菌菇火锅套餐(份),蟹味菇与白玉菇双拼(盒),花菇(一人份),鹿茸菇(盒),赤松茸
白玉菇(1),0.009060309709250456,0.04518167674938279,0.022090804708678743,0.11716712857720109,0.00044704740077468417,0.005908214443859663,0.028038637800569546,0.011108055278748575,0.016586178537723803,0.022542303932167995,0.03660128958181637,0.03884761860769464,0.03246333555358496,0.05522983314338022,0.037942531926378094,0.1440835303026417,0.027209610274409584,0.007664766194031394,0.0036571312430281272,0.02394046937945876,0.005406640784761285,0.023546384653509316,0.004008895436796364,0.007953373341645262,0.02969819061651956,0.014844633894243203,0.006272682119499665,0.0208299342867412,0.002312420227357245,0.002312420227357245,1.0,0.004727054391412953,0.028706011072996376,0.014607160824226471,0.023094333821896632,0.0037790461310848195,0.005180207708470999,0.005406640784761265,0.00920135148324381,0.0037790461310848182,0.008907685755121934,0.031217560570119644,0.011248822197729255,0.011419748233840068,0.039963495856859196,0.03247596934811279,0.020098876428773036,0.003570396036819405,0.025814742955081533,0.0115058686755158,0.012902626930008869,0.012870126320747511,0.014064812168676487,0.005533248092168801,0.01962113081744398,0.03823125316516998,0.0032717517054351407,0.04026929478786229,0.028090391996271075,0.008873337315047837,0.0023124202273572484,0.0035242503620743246,0.013539955733713926,0.014472475808502616,0.014721725672627275,0.004213905187871662,0.004140748610370061,0.022826142785979484,0.004008895436796379,0.003103572261416214,0.0037176347813965846
杏鲍菇(250克),0.01849232590604713,0.004767030536279679,0.029575481178061736,0.031488328349074404,0.04568641905119067,0.005531340378642351,0.03304828412404415,0.00897589555905276,0.01340250858881065,0.008762371179264114,0.009270453029824325,0.005773134717297959,0.016078438705769756,0.0071280769961860144,0.03159808721006696,0.06726938175211487,0.021986802720803892,0.006193536052508248,0.002955155268804827,0.019345164152705846,0.0043688514138182635,0.019026722872681964,0.003239399322821989,0.0064267458763317105,0.013512680797087253,0.011995248502410507,0.005068658569559229,0.01057449261230086,0.00186855772036975,0.0018685577203697513,0.004727054391412953,1.0,0.010403485495050727,0.011803357714953196,0.018661441916644556,0.0030536689397247124,0.004185881524589781,0.004368851413818252,0.007435178151637394,0.003053668939724713,0.0071978807274934685,0.02522543831969162,0.009089642667005822,0.009227759935056203,0.03229261612265012,0.026242299100306475,0.016240954078083975,0.0028850686395357223,0.020859676229006724,0.009297349802101562,0.01042600426941959,0.0103997420599675,0.011365111346291125,0.004471156807497474,0.01585491038245262,0.03089287250476578,0.0026437482409114336,0.0325397178157795,0.022698520888148263,0.007170125373114621,0.0018685577203697542,0.0028477804962361236,0.010940999616064673,0.011694525106168842,0.011895932165491946,0.0034050580333759126,0.0033459436535286714,0.018444729389756786,0.00323939932282199,0.0025078503643874033,0.0030040453245094886
金针菇(袋)(2),0.2713122879392782,0.2150623127752595,0.19593962045216048,0.16745755871922297,0.17396358900323677,0.061832461750368016,0.11727540660643805,0.04659268418152349,0.08138949292718602,0.10989338423370335,0.16536273271456978,0.09590220656953585,0.1592997695895999,0.19785737991142605,0.08735982148302969,0.14203077908539882,0.06806231009313371,0.03761152290256641,0.017945788824185453,0.11507759828555586,0.02653074973902657,0.11554369216868411,0.0015799494294668922,0.03902773757468183,0.13312976721121095,0.07284361630343235,0.15422602263252466,0.15599840865744882,0.01134720148532801,0.011347201485328019,0.028706011072996376,0.010403485495050727,1.0,0.25647492244748465,0.1264870910307131,0.12535474529078114,0.12361544795942261,0.10418318035876448,0.06476825412918667,0.10616824146875585,0.12374010836309164,0.029367941583328155,0.02964537035149588,0.01186305091247646,0.1944123125070916,0.15936176446853073,0.035634863222004626,0.0018154762292926533,0.09641894465006871,0.09000819879394566,0.10022166404848454,0.09860854734540088,0.023966517103230958,0.03350879721307219,0.004406047153251379,0.13123377775325998,0.05869448643715838,0.16091041426049102,0.13784144162577858,0.04354206262769036,0.011347201485328017,0.017293733409736087,0.06644147287556917,0.07101741156203932,0.0722404973986675,0.02067791599518023,0.020318931752149126,0.1120094169135463,0.0196719193668914,0.015229437693862603,0.018242683753714316
蟹味菇(1),0.07245911788128982,0.11892509565267155,0.11437462371881801,0.10516766613714805,0.10351694427892999,0.031570075711742016,0.09840471766116562,0.027736585855817456,0.0414153471050533,0.056287669867713365,0.07954862880683689,0.051303386724333586,0.08106028203432399,0.0640607716852667,0.0444533710634124,0.0853153265418484,0.006135024072094661,0.019138763741322444,0.009131781591176018,0.05307073852356118,0.01350027097947517,0.05879483880365962,0.06163099374481973,0.019859409860513873,0.06807516129606496,0.03706674590408057,0.18215258831604253,0.008175358720144315,0.005774065807318244,0.0057740658073182445,0.014607160824226471,0.011803357714953196,0.25647492244748465,1.0,0.09674316854718419,0.009436200562348783,0.012934872239235055,0.013500270979475162,0.04956843477356421,0.009436200562348784,0.022242308354034127,0.0644262870195689,0.02808807796095999,0.0194042937629812,0.037076131016487164,0.062252269233043625,0.030436971300008688,0.008915205562937054,0.004686435035625034,0.11441176524281542,0.12157735416490861,0.13304000999793442,0.14081903569360052,0.013816406825378009,0.02409985924559944,0.044730407021710425,0.008169496802048894,0.09748860538599148,0.009170631425863099,0.022156541004734763,0.0057740658073182505,0.00879998076099623,0.026147788892311973,0.036137474808641386,0.0367598465994148,0.010522034694523445,0.010339364223241857,0.05699640965522762,0.010010129557279635,0.007749556184978043,0.009282857683653525
海鲜菇(包),0.061998072525277455,0.18802393509959994,0.17970421224676822,0.16627305047623367,0.163663212596064,0.04991318135282685,0.09808758762564426,0.034542319420659794,0.06547883349155013,0.08899239582723771,0.1573008597022739,0.08111210340345962,0.12815859533037657,0.15286931518451474,0.06651757024143846,0.1348859408745442,0.05046220068831404,0.03025892602260149,0.014437604610027788,0.0784610308115217,0.02134430971479179,0.09295630072644316,0.01582629755214548,0.031398287890683274,0.10762875269664424,0.05860357217266335,0.13059818324626338,0.1184024393255532,0.009128961121770128,0.00912896112177013,0.023094333821896632,0.018661441916644556,0.1264870910307131,0.09674316854718419,1.0,0.014918899601339377,0.020450398337576763,0.021344309714791773,0.03632504981772842,0.014918899601339377,0.03516571771056851,0.09675060411857331,0.044408044564691766,0.04508282552357358,0.08139343676623641,0.12263980236849245,0.07934624482991287,0.014095191792495482,0.101911314395807,0.04542281137672696,0.05093692669665373,0.05080862095236427,0.05552499582637954,0.021844129415978283,0.07746020307144602,0.00848087736870895,0.012916205180032028,0.27107065401742464,0.10888285142341408,0.03503011710894768,0.00912896112177013,0.05490187677415916,0.053452970191679015,0.05713436832481377,0.0581183557040459,0.01663563403217141,0.016346826857803677,0.2119828313464508,0.01582629755214549,0.012252267203808554,0.014676460179167352
黑牛肝菌(盒),0.02622532203145916,0.030767335830912134,0.02972581608944022,0.027208125289594407,0.026781063923811972,0.00816755383966491,0.058728239951333625,0.00717578444772682,0.01071464257347726,0.014562289249843013,0.0260672204994928,0.013272795955706091,0.02097125847333703,0.035678376437235745,0.011500615482527383,0.022072089064391096,0.017577361053411428,0.004951425669965601,0.002362500441208962,0.015465501704251006,0.003492680571365174,0.015210923654665198,0.0025897395003932062,0.005137865386853977,0.01761185339263167,0.009589607753780418,0.004052141771814338,0.06634518983917813,0.0014938194569327423,0.0014938194569327433,0.0037790461310848195,0.0030536689397247124,0.12535474529078114,0.009436200562348783,0.014918899601339377,1.0,0.7295163328885618,0.2696848355461249,0.3290647494311449,0.0024412572474824565,0.005754349551098276,0.02016648999430184,0.0072667196332861506,0.007377137556212939,0.025816349023314675,0.020979419882693945,0.012983839319768067,0.0023064696484046045,0.016676279183948105,0.0074327712121950405,0.008335074622495931,0.008314079285271994,0.009085844271343787,0.00357446867240223,0.012675216483302412,0.02469732324834458,0.002113545928205912,0.026013894602460386,0.018146344518380948,0.005732160518373636,0.0014938194569327442,0.0022766596225399457,0.008746787924505176,0.009349194275746838,0.009510209255750204,0.0027221754440829083,0.0026749164218768167,0.014745648657203727,0.002589739500393209,0.002004902299007627,0.0024015856220765365
赤松茸(盒),0.025101810731777936,0.042174978741171175,0.04074729344542467,0.037296115334199985,0.036710711901090515,0.011195847812378637,0.06714290289093792,0.009836358864391572,0.014687323765668238,0.01996156712788436,0.03573219587322777,0.018193966820662797,0.028746797745158308,0.04890689190736164,0.015764712815942085,0.030255784647062512,0.024094540808720307,0.006787271849500831,0.003238447632631485,0.02119966477380218,0.004787666038312937,0.020850696507968034,0.0035499403970011,0.007042838049300862,0.024141821914934365,0.013145158403527254,0.005554559355470013,0.09487258600477239,0.0020476847324553734,0.0020476847324553747,0.005180207708470999,0.004185881524589781,0.12361544795942261,0.012934872239235055,0.020450398337576763,0.7295163328885618,1.0,0.5943545410419931,0.25426373374900824,0.17986927932458818,0.00788789680460425,0.027643644268321544,0.009961010200433978,0.010112367912316305,0.035388308471577756,0.028757985170290393,0.01779787337777321,0.003161642233933277,0.02285936370734486,0.010188628927284685,0.011425480481694963,0.011396700677491248,0.012454613915726696,0.004899778814065635,0.0173748220730222,0.0338543801350603,0.0028971879489485897,0.035659098267830217,0.02487448697211409,0.007857480716952308,0.0020476847324553756,0.0031207795081508003,0.011989845230567705,0.012815606524843877,0.013036321226824315,0.0037314797782584154,0.003666698470321187,0.020212910928008226,0.0035499403970010984,0.0027482623878605987,0.0032920244740338002
猪肚菇(盒),0.012126752092901132,0.044018497518077404,0.04252840639003917,0.0389263731547483,0.038315381037228854,0.01168523171443517,0.07643353395171941,0.010266317878103925,0.015329324258677992,0.020834111108109333,0.03729409290313846,0.018989246876786596,0.030003354665894596,0.048316674451098184,0.016453807273276142,0.031578301190560806,0.0251477420130269,0.007083951622010255,0.0033800040529778316,0.010066432712675284,0.004996940648582502,0.02176210539710849,0.003705112538733092,0.007350688926150737,0.025197089832958486,0.013719749003584835,0.005797355790107011,0.06856074054178808,0.0021371914818631823,0.002137191481863184,0.005406640784761265,0.004368851413818252,0.10418318035876448,0.013500270979475162,0.021344309714791773,0.2696848355461249,0.5943545410419931,1.0,0.10887390316282058,0.40627359360487014,0.16852792948832096,0.02885198103082517,0.01039641787317162,0.010554391611717465,0.03693517377175189,0.030015031106763287,0.018575839715641036,0.0032998413984162,0.023858573842843435,0.010633986086885143,0.011924901902448819,0.011894864098572554,0.012999019990088113,0.0051139540078897075,0.01813429633224102,0.035334195592526665,0.003023827500254377,0.037217800113958546,0.025961780556312982,0.008200940599404799,0.002137191481863184,0.0032571925140035774,0.012513935709673817,0.013375792018024163,0.01360615442368068,0.00389458722353022,0.0038269742471217943,0.021096441446432385,0.0037051125387330994,0.0028683922247238,0.003435922802214613
牛排菇(盒),0.04067742866095792,0.0728594550161995,0.07237743930018865,0.06624727915608355,0.06520745545582349,0.019886640975060304,0.025425187779341586,0.017471846752126128,0.02608838021979682,0.035456762669897515,0.06346936493686019,0.03076709812399325,0.05106154134290417,0.03621120921677812,0.028002094088751723,0.05374188152411489,0.014161166446135656,0.012055901503227003,0.005752297321822341,0.059532498018015606,0.008504098770184215,0.03703608002561872,0.061386742062770984,0.012509851337661516,0.042881946320788976,0.0233491067502911,0.00986629414118715,0.01947847598132838,0.003637202986934929,0.0036372029869349326,0.00920135148324381,0.007435178151637394,0.06476825412918667,0.04956843477356421,0.03632504981772842,0.3290647494311449,0.25426373374900824,0.10887390316282058,1.0,0.04191434383111547,0.01401088818196101,0.03108034500211514,0.06672555795782388,0.09566898083654739,0.010677548600441539,0.016962562256988355,0.057958989480852555,0.005615871620575447,0.012460062355248226,0.050009677234879944,0.11207600784964399,0.07484837671984108,0.05249060918568543,0.07399000007902155,0.04597525772105861,0.020622749218558445,0.005146134311892832,0.015103410355048759,0.07103637849158274,0.060271347123072354,0.0036372029869349335,0.005543289144418525,0.021296980044978105,0.022763739746035738,0.014763832725853304,0.006628046388222318,0.006512978495693604,0.017080638812194692,0.06138674206277102,0.004881605067212336,0.005847463264357558
黑皮鸡枞菌(盒),0.015610627447815911,0.03076733583091214,0.02972581608944023,0.027208125289594407,0.026781063923811972,0.00816755383966491,0.09382527578090409,0.007175784447726823,0.010714642573477267,0.01456228924984301,0.026067220499492793,0.013272795955706082,0.020971258473337043,0.03234152794058618,0.01150061548252738,0.022072089064391096,0.017577361053411428,0.0049514256699656,0.002362500441208961,0.015465501704251006,0.0034926805713651745,0.015210923654665212,0.0025897395003932062,0.005137865386853977,0.017611853392631674,0.00958960775378041,0.004052141771814338,0.057747456255143215,0.0014938194569327427,0.001493819456932744,0.0037790461310848182,0.003053668939724713,0.10616824146875585,0.009436200562348784,0.014918899601339377,0.0024412572474824565,0.17986927932458818,0.40627359360487014,0.04191434383111547,1.0,0.00575434955109828,0.020166489994301845,0.007266719633286153,0.00737713755621294,0.025816349023314675,0.020979419882693945,0.012983839319768068,0.0023064696484046054,0.016676279183948105,0.0074327712121950405,0.008335074622495931,0.008314079285271994,0.009085844271343787,0.00357446867240223,0.012675216483302412,0.024697323248344585,0.0021135459282059124,0.026013894602460386,0.018146344518380948,0.005732160518373636,0.0014938194569327444,0.002276659622539946,0.008746787924505176,0.009349194275746838,0.009510209255750206,0.0027221754440829083,0.0026749164218768167,0.01474564865720373,0.0025897395003932093,0.002004902299007627,0.002401585622076537
杏鲍菇(份),0.09839852320604389,0.07252246985018862,0.07006747717664706,0.06413296415519575,0.06312632694766027,0.019251948896133162,0.11305508774995836,0.009268785308130911,0.02525575653546966,0.03432514238071908,0.056516602708152626,0.021282350818968246,0.04943188674870718,0.07361124795668504,0.027108393270509318,0.052026682534362115,0.04143204481686545,0.011671131385537459,0.00556870987986202,0.021454811829373945,0.00823268621063638,0.03585405503425628,0.006104340846060817,0.012110593184284701,0.041513347586949564,0.022603908346849378,0.00955140643603721,0.04074888493488954,0.0035211198370378085,0.003521119837037813,0.008907685755121934,0.0071978807274934685,0.12374010836309164,0.022242308354034127,0.03516571771056851,0.005754349551098276,0.00788789680460425,0.16852792948832096,0.01401088818196101,0.00575434955109828,1.0,0.06918756752855927,0.15086077924954527,0.11928341416299963,0.03794023761399326,0.019293361489321793,0.022414907159068874,0.0054366382730070065,0.029577478758689157,0.017519974075824354,0.019646816394213278,0.019597327750829126,0.02141647462923986,0.00842547102386044,0.02987707516525824,0.05821468880184539,0.00498189286513718,0.06131801262745116,0.04277321021416481,0.013511421354608264,0.0035211198370378133,0.005366372302827321,0.020617276290252964,0.022037223622891088,0.022416756127651864,0.006416508977422635,0.0063051135341536235,0.03475734350353136,0.006104340846060807,0.0047258062034174686,0.005660838553811403
海鲜菇(袋)(3),0.14007019221033887,0.2532569464030921,0.24421096507710663,0.22475811878578345,0.22123029361746724,0.06746969945727024,0.09382763462024404,0.22672372708428348,0.08851043144813141,0.12029468043727738,0.1910229502219353,0.0036770211202455925,0.17323724265707846,0.07346530383997296,0.00897636592896836,0.18233087222963018,0.15712180722621796,0.0409022344260787,0.019515903765695505,0.12460975579514305,0.02885198103082519,0.12565285366883466,0.008195650048862827,0.042442356708991325,0.14548621026722433,0.07921685804120997,0.03347352130999616,0.1840357384987345,0.012339992093251964,0.01233999209325197,0.031217560570119644,0.02522543831969162,0.029367941583328155,0.0644262870195689,0.09675060411857331,0.02016648999430184,0.027643644268321544,0.02885198103082517,0.03108034500211514,0.020166489994301845,0.06918756752855927,1.0,0.2151933524358457,0.48395127083629164,0.1120986317738102,0.16835064729425772,0.08193394349074787,0.032663905356081296,0.10744866045735033,0.17900369966807653,0.16944745022111293,0.19413892567572275,0.06621721810891532,0.02980722086932571,0.08526774347622623,0.09448996057135321,0.03639417055178655,0.1740017383903343,0.13567464423961165,0.04252776529702026,0.01233999209325197,0.014757486998011498,0.0657860623032394,0.072995867198257,0.07253715053641298,0.02248707050944521,0.022096677977301162,0.24236737195176086,0.021393057112840473,0.016561893341713735,0.09137946855777948
蟹味菇(盒),0.04299060317888477,0.09158297577076815,0.08848275683168896,0.08098852279115477,0.07971731910520612,0.024311786029031,0.037568174704197134,0.015280689199010829,0.03189352684262357,0.04334654748349567,0.01784919318391344,0.011793298295658894,0.0624236777341147,0.10080586015706007,0.03423307740629948,0.0657004431291519,0.0523213007559548,0.01473856233946711,0.007032289758682546,0.024351242714841428,0.010396417873171622,0.04527729213124091,0.0077086963661903915,0.015293524399501634,0.05242397168867537,0.02854471441376027,0.012061726882928083,0.06317694496108028,0.004446547854582876,0.0044465478545828805,0.011248822197729255,0.009089642667005822,0.02964537035149588,0.02808807796095999,0.044408044564691766,0.0072667196332861506,0.009961010200433978,0.01039641787317162,0.06672555795782388,0.007266719633286153,0.15086077924954527,0.2151933524358457,1.0,0.41448598044471785,0.012234596582926683,0.057826366706819586,0.0034085202399426733,0.06738367803076041,0.021786267297227498,0.022124609994740016,0.024810433421818948,0.02474793807055262,0.027045196904030407,0.010639870790797598,0.0377294300182217,0.0735147940363256,0.006291244279227185,0.07743373986534127,0.05401495402423426,0.017062521134537986,0.004446547854582883,0.006776773400051015,0.02603595160024148,0.02782909243548053,0.02830837446020372,0.008102909173200055,0.007962236548523129,0.04389234060168904,0.00770869636619041,0.0059678523900107625,0.00714863188177252
白玉菇(盒),0.12821862920237392,0.09231510928309,0.08982725375977203,0.08221914471119532,0.08092862506457893,0.02468120401285829,0.07853558722405814,0.533240137267051,0.032378149501332144,0.04400519897697722,0.022683446831287483,0.12885201501929802,0.06337220653179687,0.10205306394371784,0.034753249573845506,0.06669876243026582,0.05311632377126942,0.014962515033747053,0.007139145515854748,0.0010264626014281676,0.010554391611717461,0.04596528132102346,0.0078258301327567,0.015525909751303075,0.0532205547904813,0.028978451813187266,0.012245005018941829,0.06571778310606005,0.004514113221498732,0.004514113221498732,0.011419748233840068,0.009227759935056203,0.01186305091247646,0.0194042937629812,0.04508282552357358,0.007377137556212939,0.010112367912316305,0.010554391611717465,0.09566898083654739,0.00737713755621294,0.11928341416299963,0.48395127083629164,0.41448598044471785,1.0,0.04310764760203571,0.08452473534688781,0.022361639603409762,0.03845851690225277,0.028681397790533813,0.022460793803180154,0.025187428360883658,0.025123983391739303,0.027456149110526757,0.010801543800383404,0.03830272932052886,0.07463185252647303,0.006386839838295589,0.07861034680105143,0.05483571212848576,0.017321786420478047,0.004514113221498738,0.006879746582001188,0.026431568307944513,0.02825195594731721,0.028738520670195368,0.008226033009775632,0.00808322286228053,0.044559285430471766,0.007825830132756707,0.0060585340040667495,0.007257255459395903
金针菇(盒),0.11956186259783151,0.2932782864547906,0.3114852353105744,0.2877265226639301,0.2832103393388079,0.08637206128479435,0.24719078507847286,0.013071593547861398,0.11330758060102539,0.15399652873129352,0.25836727379077845,0.04642834578518695,0.22177151906630632,0.10004206890957143,0.06341435961256219,0.23341282675049266,0.029568940561910697,0.05236143523614887,0.024983494066789753,0.32128839944236404,0.03693517377175193,0.1608558518119267,0.02738655210980423,0.05433303933807699,0.1862457365361677,0.10141031266720653,0.04285148825712329,0.23752879721551667,0.015797173574298294,0.015797173574298308,0.039963495856859196,0.03229261612265012,0.1944123125070916,0.037076131016487164,0.08139343676623641,0.025816349023314675,0.035388308471577756,0.03693517377175189,0.010677548600441539,0.025816349023314675,0.03794023761399326,0.1120986317738102,0.012234596582926683,0.04310764760203571,1.0,0.6463925877898152,0.20315523433339147,0.041882681274181016,0.5615267572166759,0.07860171885709953,0.08814359724344205,0.08792157109105919,0.15658530433869838,0.037800084736995095,0.044756952319511156,0.6695412376033442,0.02235079462258166,0.47008198980140536,0.5795300805266512,0.025126792395037637,0.004167066689193551,0.008290693772430654,0.436074936380247,0.40331452689323,0.3453257038702172,0.11440355200681787,0.11719160286454235,0.30365628598768396,0.03991208918336371,0.02792161667209636,0.016948514054454078
虫草花(份),0.02006903882189954,0.23858325437405242,0.25438347182456206,0.2338183267084995,0.230148291640435,0.07018946552787268,0.19076970768482632,0.015244687432013924,0.0920783689116659,0.12514387041380098,0.19448099548316233,0.021398328114437645,0.18022059634819482,0.11714200847928373,0.07702704578881461,0.18968079855066802,0.010614378039028722,0.042551041376438926,0.02030260792068725,0.32387738101761954,0.030015031106763308,0.130718036570669,0.022255431057737186,0.044153247414924025,0.15135089414173775,0.08241016295368624,0.03482286995471875,0.1933414386965257,0.012837428602925248,0.012837428602925253,0.03247596934811279,0.026242299100306475,0.15936176446853073,0.062252269233043625,0.12263980236849245,0.020979419882693945,0.028757985170290393,0.030015031106763287,0.016962562256988355,0.020979419882693945,0.019293361489321793,0.16835064729425772,0.057826366706819586,0.08452473534688781,0.6463925877898152,1.0,0.040430400203483555,0.062376579242809836,0.2411691697133103,0.06387496783202495,0.07162908801981366,0.07144866049802988,0.03114264698741776,0.03071789309102742,0.0976251535700241,0.5132634210389092,0.018163168799566903,0.5279503725968288,0.2839561990830385,0.0492604384376027,0.012837428602925253,0.0031746388885564225,0.29279112904589133,0.3409855771202868,0.5226951116094766,0.08676722200701613,0.21249627028117393,0.38758725620248957,0.07296731048325739,0.028135850483243602,0.004160341128254575
姬菇(份),0.08355423694654936,0.1636362350333496,0.15809690689184222,0.14470655532779972,0.14243522724112745,0.043439177415294544,0.13482229658430547,0.03816444676555764,0.05698588204345928,0.07744961082775317,0.11556864887163686,0.06890357673907871,0.11153574685008288,0.05225505639032619,0.06116608303265092,0.1173905200524032,0.04822313349964676,0.026334183080830947,0.012564970837535133,0.03209676751067459,0.018575839715641047,0.08089937627060803,0.013773542951213894,0.02732576368111306,0.09366873352206423,0.051002378525691096,0.02155133700899984,0.11965603376665607,0.007944886521713159,0.007944886521713159,0.020098876428773036,0.016240954078083975,0.035634863222004626,0.030436971300008688,0.07934624482991287,0.012983839319768067,0.01779787337777321,0.018575839715641036,0.057958989480852555,0.012983839319768068,0.022414907159068874,0.08193394349074787,0.0034085202399426733,0.022361639603409762,0.20315523433339147,0.040430400203483555,1.0,0.0724236918303718,0.5097053051727609,0.03953123220392278,0.04433013756676681,0.0442184737569569,0.5074598110829207,0.01901083015478026,0.5760961571448867,0.43075934999590265,0.011240904970205452,0.024427798321354322,0.5105565310086977,0.054387144411655874,0.09410380252551173,0.0399014899728877,0.09557031634953461,0.010693277031634564,0.05058009720252516,0.014477904203925886,0.014226556849456753,0.07842480878585192,0.013773542951213904,0.010663083265392616,0.012772845574493706
双孢菇(份),0.0038405856401700243,0.029068598292724752,0.02808458332486485,0.02570590020169122,0.025302417906165293,0.007716603832850676,0.022151268131025973,0.006779592379804989,0.010123061760375475,0.013758270743768893,0.019592012440568393,0.012539973430851418,0.01981338558543177,0.0072265379786249735,0.01086563924214715,0.020853436710285535,0.01660687328652119,0.0046780457224998686,0.0022320611920805425,0.002112829302978907,0.0032998413984162028,0.014371092505660654,0.0024467538441887877,0.004854191660705948,0.016639461221936845,0.009060142779712928,0.0038284134199132133,0.021255886131545138,0.0014113421439566586,0.0014113421439566592,0.003570396036819405,0.0028850686395357223,0.0018154762292926533,0.008915205562937054,0.014095191792495482,0.0023064696484046045,0.003161642233933277,0.0032998413984162,0.005615871620575447,0.0023064696484046054,0.0054366382730070065,0.032663905356081296,0.06738367803076041,0.03845851690225277,0.041882681274181016,0.062376579242809836,0.0724236918303718,1.0,0.07309191041377713,0.007022390295878304,0.00787487539619173,0.007855039261300595,0.01869901354039306,0.003377113784534953,0.006994019617741304,0.007938596841725633,0.00199685204783037,0.007395366140409001,0.005656971695539016,0.005415674349373143,0.0014113421439566596,0.0021509598484763547,0.010836772940288748,0.008833003099646974,0.008985128060955005,0.002571877685518134,0.002527227945944791,0.013931506443637463,0.00244675384418879,0.0018942068909151048,0.0022689883874699
海鲜菇(份),0.07016947263780049,0.2078623057488277,0.20273681906699162,0.18585927143443198,0.18294200633596214,0.055792730659843325,0.1777566786265385,0.04901793325448615,0.07319194693463259,0.09947530164558525,0.1601539918771619,0.08953032614027144,0.14325510410701567,0.02786801472108819,0.0785609442723183,0.15077490083863015,0.09665577825415558,0.033823292041862976,0.016138289797369827,0.09325703155568386,0.023858573842843442,0.10390613679590914,0.01769056455102885,0.0350968656371951,0.12030693792109265,0.06550681061224162,0.027680264973877725,0.1536846980306221,0.010204311872464058,0.010204311872464063,0.025814742955081533,0.020859676229006724,0.09641894465006871,0.004686435035625034,0.101911314395807,0.016676279183948105,0.02285936370734486,0.023858573842843435,0.012460062355248226,0.016676279183948105,0.029577478758689157,0.10744866045735033,0.021786267297227498,0.028681397790533813,0.5615267572166759,0.2411691697133103,0.5097053051727609,0.07309191041377713,1.0,0.050773415203498616,0.05693706862196706,0.056793649035412286,0.3522500123599436,0.024417270067186695,0.4025788522725643,0.5285713184010498,0.014437676325674408,0.04878458863629542,0.6029768143779913,0.04247880148109543,0.09285845369569704,0.019465922649718123,0.3694963601221629,0.2473012406730765,0.04295423170390783,0.012706507233573213,0.018272409878535664,0.10072783358227613,0.017690564551028836,0.01369552942823606,0.01640528148322137
姬菇(2),0.14104333871824468,0.09367573543336101,0.090504673490041,0.08283918894612384,0.08153893702523271,0.02486733387729578,0.0623726864217171,0.02184774428134663,0.03262232480875555,0.04433705805953514,0.07936553442304253,0.04041100370993161,0.06385011920594032,0.05433369163702404,0.035015336367851785,0.06720176186266093,0.11382158551708303,0.015075352758090858,0.007192984387992996,0.047087022872355555,0.010633986086885155,0.046311922091735576,0.00788484754134676,0.015642996238484783,0.05362191019612858,0.02919698877373381,0.012337349019786618,0.06849868526885959,0.0045481557779937795,0.0045481557779937795,0.0115058686755158,0.009297349802101562,0.09000819879394566,0.11441176524281542,0.04542281137672696,0.0074327712121950405,0.010188628927284685,0.010633986086885143,0.050009677234879944,0.0074327712121950405,0.017519974075824354,0.17900369966807653,0.022124609994740016,0.022460793803180154,0.07860171885709953,0.06387496783202495,0.03953123220392278,0.007022390295878304,0.050773415203498616,1.0,0.5382661225335389,0.5302126990792675,0.02239502768673245,0.21301255848616485,0.014988599553088278,0.041243565832652346,0.24170157765826136,0.07920317578888551,0.05524924801836751,0.017452416261574143,0.004548155777993783,0.006931629233188114,0.026630898301062626,0.028465014140419548,0.028955248223425496,0.008288068492654461,0.008144181362311199,0.044895323078889854,0.00788484754134677,0.006104223594910044,0.007311985041232443
