销售日期,花叶类,花菜类,水生根茎类,茄类,辣椒类,食用菌
2021/5/26,5.038855749,7.468365308,10,6.060885515,5.919316375,7.515981107
2021/5/27,4.667949627,7.631370586,10,6.060274848,7.555736555,7.142546235
2021/5/28,4.737856958,7.671620565,10,5.86691355,5.41947769,9.941828766
2021/5/29,5.275404561,6.608689062,10,6.55449128,5.276436305,8.965202609
2021/5/30,5.033574879,5.673694591,10,5.915230416,4.578282606,11.44122776
2021/5/31,5.282330451,6.362134559,10,5.517880377,4.547649622,10.36407926
2021/6/1,5.116809075,6.880364484,10,4.90348207,4.667787809,11.58535702
2021/6/2,5.018654806,6.829640208,10,5.37331264,3.249663258,9.875091895
2021/6/3,4.600557694,7.22456179,10,6.065245312,3.773417015,9.113999793
2021/6/4,4.968308655,7.942990833,11.19575069,5.766887655,5.580967929,10.10622768
2021/6/5,5.163869458,8.118628631,11.08355989,6.10313196,5.650020663,7.171828922
2021/6/6,4.760739979,7.173006193,13.17961571,5.305606318,5.748614541,9.72358528
2021/6/7,5.419549075,7.938595431,11.54619162,3.964530601,5.885989995,9.017042193
2021/6/8,4.777647043,7.39329244,11.14092507,5.640404697,5.26099,11.12496798
2021/6/9,5.66424394,8.185546657,13.85106383,4.8252674,6.083865395,11.4260072
2021/6/10,5.830772762,7.480970607,16.87837524,4.891855294,4.876985865,9.944633076
2021/6/11,6.07408872,7.835803877,16.67004745,2.996499064,5.507355121,12.00013292
2021/6/12,5.886378747,7.400060997,16.42039647,6.029684022,6.441266938,11.8817781
2021/6/13,5.260012306,7.641964572,19.33167702,5.827396336,5.435497772,12.35037398
2021/6/14,5.134309835,7.490285746,18.41355257,4.697456386,5.429418578,11.3366019
2021/6/15,5.034929807,8.379296651,18.77431486,5.282249493,6.141186635,8.687877241
2021/6/16,5.329707308,8.542263279,13.16298438,4.673975648,5.535650498,8.493327969
2021/6/17,4.819073714,7.985683933,14.49771495,5.169741828,5.078900643,10.86914824
2021/6/18,5.364752278,8.020188156,17.79352063,5.401294854,5.155593104,9.880537048
2021/6/19,5.591839464,8.816000539,18.07270435,4.773681448,5.594890053,9.963321852
2021/6/20,5.357189815,8.597537488,19.910029,5.164072979,5.117776404,12.09875577
2021/6/21,5.392155661,9.101091178,15.79830303,4.334590111,5.034740088,12.46605845
2021/6/22,5.835168964,9.00848559,14.53498203,4.833278353,6.115478757,9.423522987
2021/6/23,5.827610499,8.868042202,12.93361998,4.239591295,6.359870874,10.97720245
2021/6/24,5.705313179,8.99555683,18.13263605,4.692053421,6.117871399,9.556739219
2021/6/25,6.005756505,8.938249623,11.72398314,5.247006824,5.015822803,11.23878661
2021/6/26,6.127993323,9.462218571,12.41611225,5.227955655,5.637343976,10.95654614
2021/6/27,6.072993767,9.265077288,13.81246122,6.482212991,5.195134035,11.68669923
2021/6/28,6.326495047,9.177621283,12.93627303,5.801128604,6.553420651,11.0505173
2021/6/29,6.113581255,9.323677399,10.92552521,5.015719284,6.881843208,10.1234668
2021/6/30,6.339128493,9.215363005,14.70581458,5.026909754,6.80295035,9.960507499
2021/7/1,6.502891714,8.847775801,13.30643797,4.873011645,6.3680173,10.60156202
2021/7/2,6.104968335,9.277270543,12.84650602,4.319551899,7.78740755,10.44167956
2021/7/3,6.209339901,8.826236674,10.8875274,4.7410976,6.552194366,12.09778755
2021/7/4,6.057148215,8.705400731,9.714883951,4.949364185,6.840803709,10.94095264
2021/7/5,6.273931789,8.041021777,8.809540376,4.592119061,7.26540082,10.5845299
2021/7/6,6.114230663,8.77561747,11.50828139,4.646301398,7.639378773,13.11142582
2021/7/7,5.788544217,8.583975499,14.39267016,3.661123709,7.131680787,12.16374574
2021/7/8,5.998983908,7.822851648,11.75927594,4.207388597,7.059184354,9.608623169
2021/7/9,6.316982412,8.360584352,13.70845352,4.425778167,7.751866405,10.09612017
2021/7/10,6.09004629,8.005850687,14.56871546,4.896993731,7.068742302,9.871889378
2021/7/11,6.036598938,7.459105693,16.29421945,4.590670135,7.651894374,8.624433328
2021/7/12,6.102533766,8.14628268,16.10406138,5.073565036,7.26595404,6.710639535
2021/7/13,6.548333467,7.967709171,19.29490383,5.275548444,9.97044135,10.17342657
2021/7/14,5.448490507,7.42763381,10.53068679,4.985947438,5.84469117,10.86981982
2021/7/15,6.017378483,7.72578894,13.58204152,6.505719761,6.77390363,10.43940292
2021/7/16,5.843290759,7.627066592,9.367337959,5.975946047,7.335939118,10.0270968
2021/7/17,6.38190159,7.471904024,12.50680435,6.642389197,7.418028702,11.2779009
2021/7/18,5.944168219,7.545502384,11.40900524,6.016864954,7.524696875,11.47955799
2021/7/19,6.231501999,7.738342636,15.21532309,5.689532673,8.459323469,9.132590022
2021/7/20,6.486068705,7.821463163,16.47965153,6.29233078,7.317370249,11.68303423
2021/7/21,6.397779277,7.779891663,14.82806114,7.105967899,7.222826742,10.14347438
2021/7/22,6.71697979,8,14.85407162,7.894240877,7.110463786,10.04527086
2021/7/23,6.477685281,7.569087746,12.04222768,8.797539267,6.979538393,12.97577071
2021/7/24,6.488359438,8.384257695,12.85820247,7.909098274,6.825739206,13.26860551
2021/7/25,6.278720493,9.009513689,11.59177923,8.770917407,7.330444153,14.56661557
2021/7/26,6.350013195,7.785965052,13.15468256,9.236848529,6.605341345,14.09084605
2021/7/27,5.863789255,8.826055367,13.60899354,8.370191618,7.054017457,12.89915885
2021/7/28,6.399903791,9.457420716,13.78657536,9.029387178,7.048934394,10.54919704
2021/7/29,6.719552923,9.298444671,11.21379552,4.808356574,7.531917188,12.6414003
2021/7/30,6.8747001,9.454314593,11.93820463,6.718865416,7.404105642,12.84589641
2021/7/31,6.789819199,9.78052195,12.57678894,7.397448647,8.389862317,10.04158009
2021/8/1,6.700257093,9.141291655,11.44870542,6.980103233,7.578254546,11.92713103
2021/8/2,6.692064355,9.097674034,10.10364817,7.898305085,7.92498831,10.98257875
2021/8/3,6.217756632,9.16244368,10.73543141,8.167574932,8.784207796,14.37969445
2021/8/4,6.324588772,9.044964281,10.286068,7.416176426,8.184797844,12.41706644
2021/8/5,6.380511011,9.215556723,10.2599623,7.783035714,7.601223317,10.89610488
2021/8/6,6.528673665,9.923276219,12.94352878,8.860262653,7.624118477,11.99334202
2021/8/7,6.535592811,10,12.84757746,9.630507904,7.300913782,12.11013451
2021/8/8,6.985240899,10,11.21494665,11.2306163,6.802004875,10.5252707
2021/8/9,6.907587137,10,10,7.694792842,6.672242381,12.46756377
2021/8/10,7.396350724,9.831122585,11.15540519,8.984839676,7.089038539,12.68627071
2021/8/11,6.967055223,10,10,9.538513802,6.994745889,12.39192207
2021/8/12,6.560480071,10,8.182926829,7.650894418,6.962538637,12.59188294
2021/8/13,6.903722271,10,8.122368909,7.602966646,7.362111019,11.05924556
2021/8/14,6.861114075,10,8.269622307,6.999829011,6.828232685,14.87120477
2021/8/15,6.965138706,10,8.35475329,6.758617379,7.70781208,11.0155366
2021/8/16,7.38246971,10,8.49468664,6.654583789,8.33412004,11.73268599
2021/8/17,7.657118374,10,8.554599697,6.863994399,7.778783829,10.73162978
2021/8/18,7.484933455,9.637478311,8.566012832,7.708767725,8.118415732,11.63197018
2021/8/19,7.791917924,10,8.484651195,7.290456827,7.331450537,12.19744452
2021/8/20,7.409629144,8.390785633,8.619421033,9.632882883,7.51220393,11.8969687
2021/8/21,7.476517218,8.690945559,8.651544094,6.837076165,7.887119431,16.42757917
2021/8/22,7.352068602,10,10.19659735,7.290837565,7.090463435,15.78500871
2021/8/23,7.406197092,10,10.06682479,6.725473698,8.619349521,12.30841846
2021/8/24,7.727501607,10,10.22532895,6.759418374,5.953665733,11.28774357
2021/8/25,8.517284597,10,8.249639454,6.715059508,5.374394746,11.31582058
2021/8/26,7.646501634,10,8.160567753,7.132770794,5.881323212,12.20528474
2021/8/27,7.60927841,8.443376942,8.150719909,7.003205416,5.360949333,10.66710286
2021/8/28,7.28460078,9.011886654,8.330657199,7.444832443,5.801687541,11.72232612
2021/8/29,7.734113549,8.713479646,8.20110158,7.774958038,5.250624039,11.05236443
2021/8/30,7.837774306,8.465756829,8.120040046,7.632547078,5.851240681,10.77559441
2021/8/31,7.783324187,8.441241633,8.187777246,7.742113005,6.459010265,10.24247725
2021/9/1,7.521004042,10,6.387152522,8.490426937,7.272438518,9.211470032
2021/9/2,7.912200987,12,6.429247557,8.388070662,7.892857143,10.43542253
2021/9/3,7.978132812,12,6.652660758,8.767319314,8.510321425,10.52486702
2021/9/4,7.752413566,12,6.477375055,9.010699773,7.927176118,12.22114218
2021/9/5,7.573930212,11.97015392,6.347199131,8.466599617,9.439219404,13.03945389
2021/9/6,8.196143506,10.18911686,8.073974485,8.912241746,8.160166674,11.09136287
2021/9/7,8.405824292,10.2113758,8.05682151,8.322607562,8.539853214,10.2751609
2021/9/8,7.968507081,10.36119344,8.074563791,8.152696078,10.19632514,9.659525896
2021/9/9,8.257059733,10.0422308,8.431485088,8.36707279,10.0851165,9.828982429
2021/9/10,8.163703859,10.33653807,6.880755285,8.378029798,9.911325653,11.86590411
2021/9/11,7.628863769,8.080066445,6.84582124,8.258433874,9.836340015,10.63214732
2021/9/12,8.127360161,8,6.662319955,8.105311408,9.306491821,10.78042879
2021/9/13,6.81622319,12,6.087183084,7.751929771,9.113878385,14.41215343
2021/9/14,7.307469487,12,6.811566219,7.656671173,9.05399156,12.08197243
2021/9/15,7.341455627,12,7.43674066,7.552209508,9.334561555,11.78373108
2021/9/16,8.427925876,12,7.331477826,7.199701472,10.04589687,9.8714517
2021/9/17,8.63446723,12,7.176595473,6.922958262,9.934129962,10.56490446
2021/9/18,8.110093876,11.22077849,7.251477302,6.864507422,9.849157631,9.976304478
2021/9/19,8.54729686,10,7.927959902,6.566755631,9.872572208,12.01349133
2021/9/20,8.399748423,9.969175462,7.699055669,7.106241895,9.798910001,12.71773817
2021/9/21,8.229302102,10,7.147293472,7.172796409,9.677782435,12.57051439
2021/9/22,8.528477295,10,7.505775035,6.9180238,9.411100079,9.706928656
2021/9/23,8.221983409,10,8.177144047,6.740074415,9.260092941,10.42327969
2021/9/24,7.989974611,8,7.707247633,7.173024167,9.997478466,10.28409761
2021/9/25,8.220135364,8.01653133,6.163705,6.805507116,8.85515255,9.924425257
2021/9/26,7.859263739,8,6.250798258,7.536243478,8.789125173,9.635709032
2021/9/27,7.602524903,8,6.07434839,8,9.620401543,10.8659301
2021/9/28,7.661536391,9.677006867,6.112294863,7.38292039,8.858302901,8.386761109
2021/9/29,7.985680824,10,7.091155878,7.707073434,7.514771962,12.51720352
2021/9/30,7.826429709,10,6.852305532,7.691261929,7.576259012,10.30852748
2021/10/1,7.861790802,9.694491376,6.797791116,7.788452048,7.441509292,15.90075622
2021/10/2,7.462052483,9.738487819,7.087404892,8.180562127,6.427175857,12.48108066
2021/10/3,7.478108378,9.690943559,6.761914827,8.100314059,7.804235693,10.40719205
2021/10/4,7.409504804,10,6.928017012,8.881155487,6.534717908,10.50631997
2021/10/5,7.783440674,10,8.548120343,7.231352079,6.736681223,8.002688318
2021/10/6,7.326056167,10,6.735951062,8.842744153,5.90742282,11.16816395
2021/10/7,6.890216769,12,6.69355827,9.680135673,5.720671457,10.39163209
2021/10/8,6.643805758,14,7.51553275,9.769454451,5.703396398,10.59254005
2021/10/9,7.594750799,14,6.839953396,9.81896141,5.834302752,9.365086983
2021/10/10,7.687225113,13.91033747,6.78152085,10.37255387,5.554410466,8.866113552
2021/10/11,7.775196445,10,6.410306278,8.948214286,5.877229558,5.795103858
2021/10/12,8.090842145,13.44918854,6.212960304,10,5.838161273,7.817699709
2021/10/13,7.548198601,13.32998548,6.051596123,10.33803316,6.076543154,9.5367755
2021/10/14,8.741580023,13.35173714,6.210370061,10,7.096630324,11.0616921
2021/10/15,9.550744034,12.38180985,6.360386238,12.22125613,8.360886899,11.43976911
2021/10/16,8.496498308,13.51146637,6.64347604,12.20078527,8.039214762,9.035046386
2021/10/17,9.291474366,13.59611868,6.363684398,12.57159616,7.28487902,11.98431992
2021/10/18,9.376856482,14.22461419,6.298110664,13.16244525,7.986696451,8.892662808
2021/10/19,8.743215902,14,6.228531986,11.61829797,7.329821232,9.60431677
2021/10/20,10.08043607,14,6.461278123,11.68188906,9.370515179,8.580891994
2021/10/21,10.334932,18,6.040750373,13.7591902,10.30372239,7.765824581
2021/10/22,10.00742731,18,6.2753746,13.91544844,9.979187446,8.931421864
2021/10/23,10.60848057,19.8,6.304569638,13.82323989,9.11644569,8.3293255
2021/10/24,10.27689627,19.8,6.187908258,13.22065151,9.249680577,8.295800978
2021/10/25,9.881258753,19.8,6.212304131,13.38150845,9.558062637,8.488925981
2021/10/26,10.16981837,19.8,6.077574162,13.32788018,11.19608008,8.639348644
2021/10/27,8.117482872,19.8,6.040966787,14.22358104,10.5936437,9.270943482
2021/10/28,8.508852127,19.8,6.072792432,14.35118514,11.46899067,10.42496604
2021/10/29,9.577305249,18,6.066015732,11.24919094,12.50225767,8.625046947
2021/10/30,8.237512856,14,6.233760627,10.69743674,12.7504679,8.690898145
2021/10/31,9.180535401,14,6.079598292,12.28892233,12.62281125,9.152287365
2021/11/1,9.254253801,12,6.082344977,11.12600797,11.61389138,9.293246177
2021/11/2,7.605404452,12,6.038518036,11.23592355,12.68265769,8.352886222
2021/11/3,7.783299059,12,6.069612679,12.67581144,12.53235538,8.073266873
2021/11/4,7.562301916,12,6.350021243,10.82849432,12.93420238,10.52019895
2021/11/5,6.934760334,11.96253902,6.058593431,10.50950337,11.89941546,9.171344448
2021/11/6,8.322189262,10.16142189,6.128649866,10.4866432,12.19085453,9.940057212
2021/11/7,8.809660902,10.29984848,6.083525734,11.05054635,12.28095738,9.343680215
2021/11/8,7.932249608,10.41899915,6.438060907,12.02682424,12.54280525,9.971378804
2021/11/9,8.318516351,10.29561977,6.234894651,12,12.82832473,10.85992962
2021/11/10,7.425962538,10.14702054,6.177031554,12,12.55652538,10.13057219
2021/11/11,8.555926784,14,7.259031279,12.45363687,12.9178477,9.518960555
2021/11/12,7.606763642,14,7.088117406,12.76250363,12.82901279,11.02256239
2021/11/13,8.050360529,14,7.38719035,11.00202254,13.09026118,10.96701035
2021/11/14,8.661880631,14,7.169325107,11.98248015,11.28203593,11.46758217
2021/11/15,8.195330831,14,7,11.21934946,11.24314163,9.457536511
2021/11/16,8.215156498,14,7,12.28440367,12.54336174,9.478764264
2021/11/17,8.58248156,14,7.084646818,11.25725392,12.47400985,8.509610104
2021/11/18,8.438285878,14,7,11.68699938,12.60717131,8.702404639
2021/11/19,8.237976216,14,7,11.47579693,12.2160903,9.05701086
2021/11/20,7.539157075,16,6.915987959,11.87470998,11.72981291,7.631696762
2021/11/21,7.656084184,16,6.098127797,10.89027237,11.77292796,7.068527944
2021/11/22,9.225180486,14,6.06448855,11.10517711,11.17681975,10.67431193
2021/11/23,7.461418144,14,6.095150145,12.3420492,11.3311042,7.677798017
2021/11/24,7.002875647,14,7.368512682,12.54052295,11.75191882,4.997708792
2021/11/25,7.398450096,14,6.20518829,12.56136276,13.21191398,3.825784779
2021/11/26,7.939532371,12,6.741111704,11.17887789,13.41680242,4.282735578
2021/11/27,6.91915894,12,6.274880709,9.901738083,12.29047581,4.326742428
2021/11/28,6.807502521,12,6.176240262,10.41891892,12.30921309,7.758883427
2021/11/29,6.110401797,12,6.082620321,11.8747412,12.48619019,4.589280596
2021/11/30,7.01252296,10,6.070532451,10.95171054,10.34940872,4.03285522
2021/12/1,5.851901239,10,7.456704981,10.59253618,10.15484887,3.730574324
2021/12/2,5.304100482,10,6.862698788,10.85829236,10.73153328,4.58103062
2021/12/3,5.338499871,12,6.196988111,10.57997537,10.71108712,8.315534515
2021/12/4,6.084939034,14,6,10.67680608,11.61030803,7.809644533
2021/12/5,5.894412418,14,6,10.95380282,11.87274735,7.251685886
2021/12/6,6.762852828,12,6.877141078,9.462875197,11.57991511,6.6315616
2021/12/7,6.261682184,12,6.813892118,10.61401925,11.85602267,8.729827148
2021/12/8,5.88501357,14,6.889292626,9.431407035,11.4373533,6.813746217
2021/12/9,5.702567837,14,6.7854485,9.831265509,11.90066658,8.085611309
2021/12/10,5.676698489,14,6.88948524,8.725358423,10.4503012,7.873948211
2021/12/11,5.924579048,14,5.388731487,10.724846,10.59919679,7.204702594
2021/12/12,6.014857025,14,5.859015,10.44484941,11.15578676,8.343602899
2021/12/13,5.502831301,10.67373321,5.981586662,11.3597918,9.311643116,4.536367943
2021/12/14,5.921232379,14,5.749088169,10.87719298,10.85657213,4.654662081
2021/12/15,4.973837861,12,4.37432744,10.56262899,9.473515029,6.552507689
2021/12/16,4.241557629,8,6,10.53439858,9.738815323,8.452483801
2021/12/17,4.705189482,8,6,10.93364789,10.13064742,7.231109008
2021/12/18,4.797422044,8,5.389916514,11.46182061,9.129791899,6.933702869
2021/12/19,4.529614378,8,5.610436077,11.16135859,8.170728577,5.067976034
2021/12/20,4.147358509,8,5.821461223,10.91381848,9.393569914,6.410435011
2021/12/21,4.13680534,8,5.975831628,11.33291868,9.326159391,8.430290632
2021/12/22,4.572581178,8,5.859035877,11.81010101,9.728684094,7.002486919
2021/12/23,4.507386009,7.941428156,6,9.588298034,9.488415963,8.952877925
2021/12/24,3.92603519,9,6,8.786641929,9.15873897,8.361438717
2021/12/25,4.426728692,9,6,9.364371874,9.428295505,7.843137825
2021/12/26,4.420968143,9,6,11.56132851,8.903002619,9.019821928
2021/12/27,3.917562421,9,6,11.35028037,8.238141861,5.46958185
2021/12/28,4.081054821,9,6,10.28926086,8.985616118,3.799251359
2021/12/29,4.5367564,8,6,9.618103733,8.67827762,5.08497975
2021/12/30,3.85062477,8,6,10.48367637,8.701330446,4.875539455
2021/12/31,4.467191192,5.672717894,6,10.38208817,9.256564225,8.536479529
2022/1/1,4.338932963,8,6,10.31734317,9.018214514,8.379853512
2022/1/2,4.021260086,8,6,10.04225036,9.347533161,4.773757469
2022/1/3,4.206671773,6,6,10.27554373,7.804635859,8.397154713
2022/1/4,4.064482582,6,6,9.841448495,7.579490439,8.321077505
2022/1/5,3.998132635,6,6,10.4204742,7.488826195,8.747088063
2022/1/6,3.832216991,6,6,11.15440651,7.607036018,7.737110251
2022/1/7,3.941851231,8,6,10.94116925,9.417416869,8.556548677
2022/1/8,3.924601196,8,6,10.75548369,9.226055018,8.209230331
2022/1/9,3.860884713,5.990723075,6.587536198,11.03645088,8.822740203,8.862364983
2022/1/10,3.689376023,6,6.484248393,10.73840597,9.356677859,9.037030628
2022/1/11,3.742391178,6,6.762607296,10.07604275,8.243933065,7.184926394
2022/1/12,3.778275765,6,7.030605871,10.72125599,7.735284692,6.253029881
2022/1/13,3.497752457,6,6,11.19039491,8.253207613,5.9260978
2022/1/14,3.671116112,7,7.050015533,11.35603615,8.063774221,6.405610082
2022/1/15,3.866430315,7,6.617685878,10.21954953,8.491419725,5.215766552
2022/1/16,3.934480496,6,6.517104216,10.45712338,8.350492351,5.42643828
2022/1/17,4.301815607,7,6.092172433,10.48270042,9.615653791,4.046460707
2022/1/18,3.646344873,7,6,10.55036565,9.227849497,8.445189926
2022/1/19,4.007446193,7,6,10.7874465,9.662768351,7.578342676
2022/1/20,4.249543298,7,6,10.91393156,9.651257151,7.592391165
2022/1/21,4.091878791,7,6.948210794,10.71442978,10.22073561,7.815791863
2022/1/22,5.162364656,8,9.766488358,14.52784171,12.05566165,8.273720115
2022/1/23,5.581858988,7.949766327,10.57611481,14.27474109,11.83376008,10.45885811
2022/1/24,4.478643786,9,11.67223448,14.37382228,12.25470715,12.34942945
2022/1/25,5.467947362,10,11.35053423,14.2405903,14.94012111,11.5873704
2022/1/26,5.931648238,10,11.5016035,14.50955294,14.97347743,9.945392335
2022/1/27,4.974829944,10,11.77142857,16.22920366,14.72352968,10.17870041
2022/1/28,5.755170599,10,11.07559085,17.67027717,15.60412939,9.819720911
2022/1/29,6.903732346,10,11.26387098,17.61436642,17.6150442,9.461515305
2022/1/30,7.971692676,9.785433965,11.70391771,17.33604308,18.49409477,12.56559203
2022/1/31,7.971692676,9.785433965,11.70391771,17.33604308,18.49409477,12.56559203
2022/2/1,9.47229497,10,11.9820915,17.41279958,19.83891156,9.10573774
2022/2/2,7.903994933,10,13.59319214,17.35112417,18.89801949,7.984868257
2022/2/3,6.050302053,10,10.56718973,14.3021771,18.64762926,10.96280551
2022/2/4,6.117310632,10,11.90955421,14.40227254,14.53441083,9.400835583
2022/2/5,6.553511473,9,9.73944621,12.4090107,15.56795927,8.262600168
2022/2/6,6.358931745,9,11.65885167,12.44742683,11.9670813,8.724614722
2022/2/7,5.241437265,9,11.84099677,12.42732716,12.93022508,7.246020351
2022/2/8,5.948946684,7.656607495,9.906306669,12.32135679,12.25034294,8.453744493
2022/2/9,5.355184832,9,9.935947539,12.19128289,11.16229126,7.108739292
2022/2/10,5.027661388,8,9.93872715,11.35967333,9.435043506,6.722019438
2022/2/11,5.109558668,8,9.804471608,11.51467351,10.15840539,6.969560316
2022/2/12,5.640205351,8,8.26019823,9.867727344,10.62316425,6.876938245
2022/2/13,5.315626168,8,7.992259463,9.587425375,10.9336543,6.352034565
2022/2/14,4.207385977,8,8,9.73160388,10.10117689,8.054564629
2022/2/15,5.326255884,8,7.978038214,9.853788447,10.1273562,7.101025529
2022/2/16,3.619380902,8,7.912836767,10,8.032656144,7.737457759
2022/2/17,4.089233295,8,7.758692268,9.347705745,7.129741379,8.831127581
2022/2/18,4.494890821,8,7.91064995,9.420984751,7.797617419,7.428009673
2022/2/19,6.249544098,8,7.92002683,9.902417874,7.64131313,6.676116717
2022/2/20,6.235089409,7.655087121,8,9.681675983,7.918213555,8.194662264
2022/2/21,5.594472226,8,8,9.67423356,10.05727641,10.62302402
2022/2/22,5.759495125,8,8,9.384712866,9.000990075,9.592523622
2022/2/23,6.129397332,8,8,11.04496223,8.702132743,7.263207492
2022/2/24,4.842812658,8,8,11.49535193,10.74918543,6.744141418
2022/2/25,6.064883026,8,8.870680964,10.96135075,10.96179384,8.438235119
2022/2/26,7.023936139,10,8,11.43595235,10.60324688,6.94524237
2022/2/27,6.072781084,10,8,11.81807607,11.28071597,7.199273901
2022/2/28,5.90094585,10,6,10.90722942,10.03202867,11.13535795
2022/3/1,5.832391148,10,6,12.98539197,10.36426992,7.824425795
2022/3/2,5.583189034,10,6,13.13077816,10.60941008,9.23130163
2022/3/3,5.797095469,10,6,13.78839216,11.41706519,6.779388084
2022/3/4,6.397278116,10,6,12.03904485,9.774247141,5.916839629
2022/3/5,6.419392008,10,6,13.75119978,11.3500889,6.919199407
2022/3/6,6.739814697,9.877963293,6,11.97983404,13.66754249,7.270910154
2022/3/7,6.655107842,10,6,12.55691824,11.14895347,7.632504356
2022/3/8,5.564214959,8.279312421,7,13.07525537,10.45747466,12.81864359
2022/3/9,5.456691745,8.135773005,7,13.61685514,13.02586885,8.811319032
2022/3/10,5.126805246,8.257969477,7,13.5018942,11.4349818,8.8
2022/3/11,5.938199995,8.398522449,7,14.18797012,10.91625908,13.92104121
2022/3/12,6.863896552,8.33935123,7,13.77503529,11.98659778,10.55951538
2022/3/13,5.647459364,8.21208831,7,12.76059579,12.66379985,11.79853642
2022/3/14,5.570785214,10,7,13.21448178,11.03909991,7.802130589
2022/3/15,5.789414535,10,7.513030747,12.82648252,11.7574829,12.71040184
2022/3/16,5.534023234,10.09497348,7,13.09694365,11.44632318,11.75834504
2022/3/17,4.985202133,10,7.32701047,13.10799545,10.88849135,13.60336253
2022/3/18,4.454275723,12,7.260193904,13.67025572,12.22951059,5.587520032
2022/3/19,6.350289155,12,6.8,13.55872515,12.80701079,6.953095587
2022/3/20,6.44655097,12,7.79188842,13.66375974,15.78304947,10.5309907
2022/3/21,6.603407806,12,7.2,13.09280922,14.18275214,10.38515352
2022/3/22,7.020952538,12,7.2,13.0903267,13.65080357,10.03029126
2022/3/23,6.507094842,12,8.077141921,13.03177187,14.14051508,10.21301319
2022/3/24,6.593141372,12,8,13.14342729,14.72588332,10.19023528
2022/3/25,5.767092601,11.62648678,8.980671433,14.18533396,13.44734026,6.60602729
2022/3/26,8.712663166,10,8.686681935,12.80190673,14.210595,11.88894936
2022/3/27,7.847351245,10,8.543504634,13.1189606,14.1823617,10.3546557
2022/3/28,5.736048923,10,9.799666279,13.22012752,11.99251247,9.1630097
2022/3/29,7.164418351,10,8.559020549,13.40371663,11.07277398,9.232027573
2022/3/30,6.69630721,8.204752475,8.487787068,14.1629449,13.97583511,11.40512249
2022/3/31,6.230287189,8.142407459,9.267124835,15.82618038,13.51586307,8.999641262
2022/4/1,6.074936666,8.362553986,8.660455242,14.98409295,12.55125994,13.33379864
2022/4/2,6.349732669,8.309368192,8.860095205,14.99865675,13.21618523,8.941371961
2022/4/3,6.584263659,8.257817253,8.716982185,15.17757776,11.51905005,6.807090621
2022/4/4,6.507475492,12,8,15.61283619,13.22432518,10.1985667
2022/4/5,6.019181937,12,8,14.61678823,14.2559849,9.183403228
2022/4/6,5.426340443,9.646567983,9.952519214,16.31661394,11.90245758,9.403845403
2022/4/7,6.209870776,12,8,14.63001589,13.33560193,11.97669511
2022/4/8,5.487429549,12,9.511781338,12.46175734,9.751099451,9.009419676
2022/4/9,5.761915494,14,8.392939918,11.69674224,10.6028128,7.361969735
2022/4/10,5.724225992,14,8.327330105,11.02894017,11.55700249,8.202523751
2022/4/11,5.794513422,12,8,12.05498269,10.20042998,12.50921651
2022/4/12,6.299557722,14,8,10.09051445,12.01338494,12.20494691
2022/4/13,6.478799956,14,8,11.30775487,12.21136062,7.127785252
2022/4/14,4.963641454,14,10.35353349,10.57763626,12.4557591,10.12669415
2022/4/15,5.300374731,14,10.40750353,10.68259016,12.15704246,9.917135119
2022/4/16,5.217157554,14,9.333865178,10.47704091,11.94402674,12.50625534
2022/4/17,6.693323043,14,9,9.582104474,10.50607375,9.392868502
2022/4/18,4.875153312,14,9,8.692525773,10.6564861,8.9036174
2022/4/19,5.710994072,14,11.8012926,10.20832499,11.82338574,10.66694894
2022/4/20,4.912319164,14,10.64646465,9.91902834,11.45878731,9.21124154
2022/4/21,4.605268011,14.04843238,11.0097973,10.66739801,9.686864669,8.295778595
2022/4/22,5.44062152,14,9.532290684,9.14249426,9.88756605,8.411144475
2022/4/23,6.698404592,11.55415309,10.08184704,10.19102961,10.38033507,10.15088996
2022/4/24,5.477012572,14,9,8.600190072,8.344266462,9.874189727
2022/4/25,4.876526447,12,11.13065207,9.20998446,8.161197115,8.046484833
2022/4/26,5.31199381,11.49363025,9.123425076,9.866506058,7.86581007,12.74443261
2022/4/27,5.338556645,12,9.236947456,9.401514848,7.911220209,9.330573389
2022/4/28,4.890246787,12,12.38382422,9.376402956,8.210396945,11.31608486
2022/4/29,4.895728511,12.03398668,11.37146853,7.890423133,7.81390645,14.07488364
2022/4/30,6.059373648,10,9,9.031229953,7.868405369,10.19647448
2022/5/1,6.101566457,10,13.83354506,9.084073649,7.280235719,7.096303237
2022/5/2,6.543166938,8.194408038,9.975467482,7.376781887,8.04691633,7.968092721
2022/5/3,6.85913848,8,9,7.233894945,7.701850512,9.737414966
2022/5/4,6.778190207,8.152119777,10.21031572,7.511414766,9.661128257,8.113324221
2022/5/5,6.177397079,8.075997871,11.50930427,8.090487524,9.66234032,8.027966102
2022/5/6,6.236589572,8.201366654,10.85374269,7.401816485,7.596181022,9.43648607
2022/5/7,6.32590609,6,10.23270386,9.175130193,6.361736185,6.911404541
2022/5/8,6.40766227,6,10.8502681,8.534202734,6.696633316,9.454090741
2022/5/9,6.95953534,8,12.35426795,8.317157116,7.163688523,7.978479512
2022/5/10,6.321374974,8,12.23370006,11.04764065,6.772955105,14.6922162
2022/5/11,6.385570622,8,33.09867841,10.54737661,6.896699894,10.98830858
2022/5/12,6.922669212,8,11.76217374,8.740179498,7.538257199,7.608437856
